E,R_over_a,C_mm,C_ml,C_ll,lambda_min,lambda_max,sector_nm,sector_nl,sector_action,d_action_dlogE,d2_action_dlogE2,d_lambdamin_dlogE,d2_lambdamin_dlogE2
38.40361726401537,38.40361726401537,1.4462279144072212,-1.9438391335728067,23.010699206404663,1.2724097040644837,23.184517416747404,2,3,94.77756745619857,0.01682600124468081,-0.05019948094730231,3.079317097842704e-05,-9.213468917706818e-05
39.000961388318245,39.000961388318245,1.4462279216597722,-1.9438390743607057,23.01075550800122,1.2724101683773201,23.184573261283674,2,3,94.77782118316081,0.016068950259068515,-0.04794940843666795,2.9403859684862255e-05,-8.798565566956764e-05
39.607596824957284,39.607596824957284,1.4462279283944464,-1.9438390170062807,23.01080927520859,1.272410611740583,23.184626591862454,2,3,94.77806349318986,0.015345837331551593,-0.045799574112376396,2.807711677377256e-05,-8.402290238386479e-05
40.223668094454965,40.223668094454965,1.4462279346486357,-1.9438389614858709,23.010860621731474,1.2724110350978155,23.184677521282296,2,3,94.77829489817367,0.014655150192538713,-0.04374555786614703,2.681013283734046e-05,-8.023810470560297e-05
40.84932196525963,40.84932196525963,1.4462279404570177,-1.9438389077724658,23.010909656201324,1.272411439350191,23.184726157308152,2,3,94.7785158871852,0.013995443276144215,-0.04178313143654627,2.5600223921173892e-05,-7.662331298024974e-05
41.484707488710505,41.484707488710505,1.446227945851751,-1.9438388558361748,23.01095648240051,1.2724118253584016,23.184772602893858,2,3,94.77872692748875,0.01336533483618041,-0.03990824952595623,2.4444826017600008e-05,-7.317092466155761e-05
42.1299760345468,42.1299760345468,1.4462279508626599,-1.9438388056446592,23.011001199476986,1.272412193944471,23.184816956395174,2,3,94.7789284655038,0.012763504182203178,-0.03811704297994828,2.3341489857386932e-05,-6.987367533463655e-05
42.78528132696877,42.78528132696877,1.4462279555174042,-1.9438387571635187,23.011043902149375,1.272412545893484,23.184859311773295,2,3,94.7791209277259,0.0121886890060523,-0.03640581099437401,2.2287875680149227e-05,-6.672462375437898e-05
43.450779481260035,43.450779481260035,1.4462279598416354,-1.943838710356642,23.011084680903235,1.272412881955238,23.184899758789633,2,3,94.77930472160796,0.0116396828584584,-0.03477101360236218,2.1281748487922414e-05,-6.371713642354707e-05
44.12662904097925,44.12662904097925,1.4462279638591453,-1.9438386651865223,23.0111236221787,1.272413202845825,23.18493838319202,2,3,94.77948023640332,0.011115332707504422,-0.033209265781765196,2.0320973291632072e-05,-6.084487700459102e-05
44.81299101573053,44.81299101573053,1.4462279675919987,-1.9438386216145436,23.01116080854996,1.2724135092491367,23.18497526689282,2,3,94.77964784397155,0.010614536597131519,-0.03171732995687826,1.9403510691518022e-05,-5.810178790540603e-05
45.51002891952107,45.51002891952107,1.4462279710606607,-1.9438385796012327,23.011196318896793,1.2724138018183098,23.18501048813914,2,3,94.7798078995495,0.010136241437066928,-0.030292109973307113,1.8527412692037615e-05,-5.5482082453292276e-05
46.21790880971576,46.21790880971576,1.4462279742841126,-1.9438385391064925,23.01123022856872,1.2724140811771032,23.18504412167573,2,3,94.77996074248851,0.00967944084732153,-0.028930645558966128,1.769081852387444e-05,-5.298023269552485e-05
46.93679932659731,46.93679932659731,1.4462279772799607,-1.9438385000898026,23.011262609541816,1.2724143479212133,23.185076238900564,2,3,94.78010669695928,0.009243173119102721,-0.02763010582753439,1.689195083542927e-05,-5.0590954437783786e-05
47.666871733542074,47.666871733542074,1.446227980064534,-1.9438384625104044,23.011293530568707,1.2724146026195329,23.185106908013708,2,3,94.78024607262581,0.008826519259855559,-0.026387783886768934,1.6129111976681543e-05,-4.830920033881874e-05
48.40829995782059,48.40829995782059,1.4462279826529807,-1.943838426327463,23.01132305732201,1.2724148458153535,23.185136194159636,2,3,94.78037916529023,0.008428601120613166,-0.025201092036077566,1.5400680403843126e-05,-4.613014955245166e-05
49.161260632032636,49.161260632032636,1.4462279850593511,-1.9438383915002109,23.011351252531384,1.272415078027512,23.18516415956322,2,3,94.78050625750866,0.00804857958928551,-0.024067556050733463,1.4705107282964036e-05,-4.404919299617649e-05
49.925933136187176,49.925933136187176,1.4462279872966786,-1.943838357988077,23.011378176114572,1.2724152997514886,23.185190863659763,2,3,94.78062761918046,0.007685652894451778,-0.022984810394179656,1.404091334933355e-05,-4.2061928747610044e-05
50.70249964043633,50.70249964043633,1.4462279893770544,-1.9438383257507958,23.01140388530273,1.2724155114604558,23.18521636321933,2,3,94.78074350811163,0.007339054946442047,-0.02195059397538862,1.3406685653194472e-05,-4.016415352790754e-05
51.49114514847452,51.49114514847452,1.4462279913116944,-1.9438382947485087,23.011428434760123,1.2724157136062773,23.18524071246554,2,3,94.7808541705529,0.0070080537720969005,-0.020962744919218984,1.2801074682045055e-05,-3.8351847740195966e-05
52.29205754161222,52.29205754161222,1.4462279931110054,-1.9438382649418475,23.011451876698633,1.2724159066204677,23.185263963189172,2,3,94.78095984171478,0.006691950017284398,-0.02001919672152655,1.2222791568206048e-05,-3.662117408851208e-05
