a0,c2_over_v2,c_over_v,residual_c2_minus_1,distance_to_phi,distance_to_a0_star,grad_energy,curvature_energy,shape_energy
2.298,1.1279581714285714,1.062053751666351,0.12795817142857135,0.6799660112501051,0.6426457824128544,0.5396340000000001,8.340824000000012,0.05804673333333333
2.304,1.1292269714285714,1.0626509170130007,0.12922697142857142,0.6859660112501049,0.6486457824128542,0.5407359999999999,8.338495999999992,0.05840693333333333
2.31,1.1304971428571429,1.0632483918902218,0.13049714285714287,0.6919660112501052,0.6546457824128544,0.5418499999999998,8.33659999999999,0.05876833333333333
2.316,1.1317686857142857,1.063846175776501,0.13176868571428568,0.6979660112501049,0.6606457824128542,0.5429759999999999,8.335135999999999,0.05913093333333332
2.322,1.1330416,1.0644442681512265,0.1330416000000001,0.7039660112501052,0.6666457824128544,0.544114,8.334103999999996,0.05949473333333334
2.328,1.1343158857142857,1.0650426684946879,0.13431588571428565,0.709966011250105,0.6726457824128542,0.545264,8.333503999999998,0.059859733333333325
2.334,1.1355915428571428,1.065641376288075,0.1355915428571428,0.7159660112501052,0.6786457824128544,0.546426,8.333336000000003,0.06022593333333334
2.34,1.1368685714285713,1.0662403910134766,0.13686857142857134,0.721966011250105,0.6846457824128542,0.5476,8.333599999999997,0.06059333333333332
2.346,1.1381469714285715,1.066839712153879,0.13814697142857146,0.7279660112501052,0.6906457824128545,0.5487860000000001,8.334296000000002,0.06096193333333334
2.352,1.1394267428571427,1.067439339193166,0.13942674285714274,0.733966011250105,0.6966457824128542,0.5499839999999999,8.335423999999996,0.06133173333333332
2.358,1.1407078857142856,1.068039271616117,0.1407078857142856,0.7399660112501052,0.7026457824128545,0.5511940000000001,8.336984000000001,0.061702733333333336
2.364,1.1419904,1.0686395089084064,0.14199040000000007,0.745966011250105,0.7086457824128543,0.552416,8.338976000000002,0.062074933333333325
2.37,1.1432742857142857,1.0692400505566024,0.1432742857142857,0.7519660112501052,0.7146457824128545,0.5536500000000001,8.3414,0.062448333333333335
2.376,1.144559542857143,1.069840896048166,0.1445595428571429,0.757966011250105,0.7206457824128543,0.5548960000000002,8.344256000000009,0.06282293333333333
2.382,1.1458461714285715,1.07044204487145,0.14584617142857148,0.7639660112501052,0.7266457824128545,0.5561540000000001,8.347544000000006,0.06319873333333334
2.388,1.1471341714285712,1.0710434965156976,0.14713417142857121,0.769966011250105,0.7326457824128543,0.5574239999999998,8.351263999999993,0.06357573333333333
2.394,1.148423542857143,1.0716452504710423,0.148423542857143,0.7759660112501052,0.7386457824128545,0.5587059999999999,8.355415999999991,0.06395393333333335
2.4,1.1497142857142857,1.0722473062285052,0.1497142857142857,0.781966011250105,0.7446457824128543,0.5599999999999999,8.359999999999992,0.06433333333333333
2.406,1.1510064,1.0728496632799955,0.15100639999999999,0.7879660112501052,0.7506457824128545,0.561306,8.36501599999999,0.06471393333333335
2.412,1.1522998857142857,1.0734523211183091,0.15229988571428565,0.793966011250105,0.7566457824128543,0.5626239999999999,8.370463999999998,0.06509573333333332
2.418,1.153594742857143,1.074055279237127,0.15359474285714292,0.7999660112501052,0.7626457824128545,0.563954,8.376343999999996,0.06547873333333334
2.424,1.1548909714285716,1.0746585371310142,0.15489097142857156,0.805966011250105,0.7686457824128543,0.565296,8.382655999999997,0.06586293333333333
2.43,1.1561885714285713,1.0752620942954194,0.15618857142857134,0.8119660112501053,0.7746457824128545,0.56665,8.389400000000002,0.06624833333333334
2.436,1.157487542857143,1.0758659502266734,0.15748754285714295,0.817966011250105,0.7806457824128543,0.568016,8.396576000000003,0.06663493333333333
2.442,1.1587878857142857,1.076470104421988,0.1587878857142857,0.8239660112501053,0.7866457824128545,0.5693940000000001,8.404184,0.06702273333333335
2.448,1.1600895999999998,1.077074556379455,0.16008959999999983,0.829966011250105,0.7926457824128543,0.5707840000000001,8.412224000000002,0.06741173333333332
2.454,1.1613926857142858,1.0776793055980456,0.16139268571428578,0.8359660112501053,0.7986457824128546,0.572186,8.420696,0.06780193333333333
2.46,1.1626971428571429,1.0782843515776082,0.16269714285714287,0.8419660112501051,0.8046457824128543,0.5736,8.4296,0.06819333333333333
2.466,1.1640029714285716,1.0788896938188683,0.16400297142857156,0.8479660112501053,0.8106457824128546,0.5750260000000001,8.438936000000005,0.06858593333333335
2.472,1.1653101714285714,1.0794953318234273,0.1653101714285714,0.8539660112501051,0.8166457824128543,0.5764640000000001,8.448704000000006,0.06897973333333332
2.478,1.1666187428571428,1.080101265093761,0.16661874285714284,0.8599660112501053,0.8226457824128546,0.5779140000000001,8.458904000000011,0.06937473333333335
2.484,1.1679286857142859,1.0807074931332186,0.16792868571428587,0.8659660112501051,0.8286457824128544,0.5793760000000002,8.469536000000005,0.06977093333333334
2.49,1.16924,1.0813140154460221,0.16924000000000006,0.8719660112501053,0.8346457824128546,0.5808500000000002,8.48060000000001,0.07016833333333335
2.496,1.1705526857142856,1.0819208315372644,0.1705526857142856,0.8779660112501051,0.8406457824128544,0.5823359999999999,8.49209599999999,0.07056693333333335
2.502,1.1718667428571428,1.0825279409129092,0.17186674285714276,0.8839660112501049,0.8466457824128542,0.5838339999999999,8.504023999999994,0.07096673333333331
2.508,1.1731821714285715,1.0831353430797888,0.1731821714285715,0.8899660112501051,0.8526457824128544,0.585344,8.516383999999995,0.07136773333333334
2.514,1.1744989714285714,1.0837430375456034,0.1744989714285714,0.8959660112501049,0.8586457824128542,0.586866,8.529176,0.07176993333333333
2.52,1.175817142857143,1.0843510238189213,0.1758171428571429,0.9019660112501051,0.8646457824128544,0.5884,8.5424,0.07217333333333335
2.526,1.1771366857142858,1.0849593014091754,0.17713668571428576,0.9079660112501049,0.8706457824128542,0.589946,8.556055999999998,0.07257793333333333
2.532,1.1784576,1.0855678698266635,0.1784576,0.9139660112501051,0.8766457824128544,0.591504,8.570143999999999,0.07298373333333334
2.538,1.1797798857142856,1.0861767285825477,0.1797798857142856,0.9199660112501049,0.8826457824128542,0.593074,8.584663999999997,0.0733907333333333
2.544,1.1811035428571428,1.0867858771888521,0.1811035428571428,0.9259660112501051,0.8886457824128544,0.5946560000000001,8.599615999999997,0.07379893333333334
2.55,1.1824285714285714,1.0873953151584623,0.18242857142857138,0.9319660112501049,0.8946457824128542,0.5962500000000001,8.615000000000002,0.07420833333333333
2.556,1.1837549714285716,1.088005042005124,0.18375497142857156,0.9379660112501051,0.9006457824128544,0.597856,8.630816000000003,0.07461893333333333
2.562,1.1850827428571427,1.088615057243442,0.18508274285714266,0.9439660112501049,0.9066457824128542,0.5994740000000002,8.647064000000007,0.07503073333333334
2.568,1.1864118857142858,1.0892253603888802,0.1864118857142858,0.9499660112501052,0.9126457824128544,0.6011040000000002,8.663744000000008,0.07544373333333333
2.574,1.1877424,1.0898359509577578,0.1877424000000001,0.9559660112501049,0.9186457824128542,0.6027459999999998,8.680855999999991,0.07585793333333332
2.58,1.1890742857142858,1.0904468284672508,0.18907428571428575,0.9619660112501052,0.9246457824128544,0.6043999999999999,8.698399999999992,0.07627333333333335
2.586,1.1904075428571428,1.0910579924353896,0.1904075428571428,0.967966011250105,0.9306457824128542,0.6060659999999999,8.71637599999999,0.07668993333333332
2.592,1.1917421714285714,1.0916694423810587,0.19174217142857142,0.9739660112501052,0.9366457824128545,0.6077439999999998,8.73478399999999,0.07710773333333334
2.598,1.1930781714285714,1.0922811778239938,0.19307817142857142,0.979966011250105,0.9426457824128542,0.6094339999999999,8.753623999999995,0.07752673333333333
2.604,1.194415542857143,1.0928931982847834,0.19441554285714302,0.9859660112501052,0.9486457824128545,0.611136,8.772895999999996,0.07794693333333334
2.61,1.1957542857142858,1.0935055032848648,0.19575428571428577,0.991966011250105,0.9546457824128542,0.6128499999999999,8.7926,0.07836833333333333
2.616,1.1970944000000001,1.0941180923465255,0.19709440000000011,0.9979660112501052,0.9606457824128545,0.614576,8.812736000000001,0.07879093333333334
2.622,1.1984358857142858,1.0947309649929,0.19843588571428583,1.003966011250105,0.9666457824128543,0.616314,8.833303999999998,0.07921473333333333
2.628,1.199778742857143,1.0953441207479697,0.19977874285714292,1.0099660112501052,0.9726457824128545,0.6180640000000001,8.854303999999999,0.07963973333333335
2.634,1.2011229714285714,1.0959575591365622,0.20112297142857138,1.015966011250105,0.9786457824128543,0.6198260000000001,8.875735999999996,0.08006593333333333
2.64,1.2024685714285714,1.0965712796843494,0.20246857142857144,1.0219660112501052,0.9846457824128545,0.6216,8.897599999999997,0.08049333333333335
2.646,1.2038155428571429,1.0971852819178458,0.20381554285714287,1.027966011250105,0.9906457824128543,0.623386,8.919896000000001,0.08092193333333332
2.652,1.2051638857142857,1.0977995653644093,0.20516388571428568,1.0339660112501052,0.9966457824128545,0.6251840000000001,8.942624000000002,0.08135173333333334
2.658,1.2065136,1.0984141295522378,0.20651360000000007,1.039966011250105,1.0026457824128543,0.6269940000000002,8.965784000000006,0.08178273333333334
2.664,1.2078646857142858,1.0990289740103696,0.20786468571428585,1.0459660112501052,1.0086457824128545,0.6288160000000002,8.989376000000007,0.08221493333333335
2.67,1.2092171428571428,1.099644098268682,0.20921714285714277,1.051966011250105,1.0146457824128543,0.6306500000000002,9.013400000000004,0.08264833333333334
2.676,1.2105709714285715,1.1002595018578896,0.2105709714285715,1.0579660112501053,1.0206457824128545,0.6324960000000002,9.037856000000005,0.08308293333333334
2.682,1.2119261714285716,1.1008751843095437,0.21192617142857162,1.063966011250105,1.0266457824128543,0.634354,9.062743999999995,0.08351873333333334
2.688,1.2132827428571429,1.1014911451560303,0.21328274285714288,1.0699660112501053,1.0326457824128545,0.6362239999999999,9.088063999999996,0.08395573333333335
2.694,1.2146406857142857,1.1021073839305704,0.21464068571428574,1.075966011250105,1.0386457824128543,0.638106,9.113816,0.08439393333333332
2.7,1.216,1.1027239001672178,0.21599999999999997,1.0819660112501053,1.0446457824128546,0.64,9.14,0.08483333333333334
2.706,1.2173606857142856,1.1033406934008578,0.21736068571428557,1.087966011250105,1.0506457824128543,0.641906,9.166615999999998,0.08527393333333334
2.712,1.218722742857143,1.103957763167207,0.218722742857143,1.0939660112501053,1.0566457824128546,0.643824,9.193663999999998,0.08571573333333334
2.718,1.2200861714285713,1.1045751090028109,0.22008617142857134,1.099966011250105,1.0626457824128543,0.645754,9.221144000000002,0.08615873333333333
2.724,1.2214509714285715,1.105192730445044,0.2214509714285715,1.1059660112501053,1.0686457824128546,0.6476960000000002,9.249056000000003,0.08660293333333335
2.73,1.222817142857143,1.1058106270321075,0.22281714285714305,1.111966011250105,1.0746457824128544,0.64965,9.2774,0.08704833333333332
2.736,1.224184685714286,1.1064287983030294,0.22418468571428596,1.1179660112501053,1.0806457824128546,0.6516160000000001,9.306176,0.08749493333333333
2.742,1.2255536,1.107047243797662,0.22555360000000002,1.123966011250105,1.0866457824128544,0.653594,9.335383999999998,0.08794273333333333
2.748,1.2269238857142857,1.1076659630566814,0.22692388571428568,1.1299660112501053,1.0926457824128546,0.6555840000000002,9.365023999999998,0.08839173333333335
2.754,1.228295542857143,1.108284955621587,0.22829554285714293,1.135966011250105,1.0986457824128544,0.6575860000000001,9.39509600000001,0.08884193333333332
2.76,1.2296685714285713,1.1089042210346984,0.22966857142857133,1.1419660112501049,1.1046457824128542,0.6595999999999997,9.425599999999989,0.08929333333333331
2.766,1.2310429714285713,1.1095237588391569,0.23104297142857133,1.1479660112501051,1.1106457824128544,0.6616259999999999,9.456535999999993,0.08974593333333333
2.772,1.2324187428571427,1.1101435685789216,0.2324187428571427,1.153966011250105,1.1166457824128542,0.6636639999999998,9.487903999999993,0.09019973333333331
2.778,1.2337958857142857,1.1107636497987705,0.23379588571428567,1.1599660112501051,1.1226457824128544,0.6657139999999999,9.51970399999999,0.09065473333333335
2.784,1.2351744,1.111384002044298,0.2351744,1.165966011250105,1.1286457824128542,0.6677759999999999,9.551935999999998,0.09111093333333332
2.79,1.2365542857142857,1.1120046248619138,0.23655428571428572,1.1719660112501051,1.1346457824128544,0.66985,9.584600000000002,0.09156833333333333
2.796,1.2379355428571428,1.1126255177988427,0.2379355428571428,1.177966011250105,1.1406457824128542,0.671936,9.617696000000002,0.09202693333333332
2.802,1.2393181714285715,1.1132466804031222,0.23931817142857148,1.1839660112501051,1.1466457824128544,0.6740339999999999,9.651224,0.09248673333333332
2.808,1.2407021714285715,1.1138681122236023,0.24070217142857153,1.189966011250105,1.1526457824128542,0.676144,9.685184,0.09294773333333332
2.814,1.242087542857143,1.1144898128099434,0.24208754285714296,1.1959660112501052,1.1586457824128544,0.6782659999999999,9.719576000000004,0.09340993333333333
2.82,1.2434742857142855,1.1151117817126162,0.24347428571428553,1.201966011250105,1.1646457824128542,0.6804,9.754399999999997,0.09387333333333331
2.826,1.2448624000000001,1.1157340184828999,0.24486240000000015,1.2079660112501052,1.1706457824128544,0.682546,9.789656,0.09433793333333333
2.832,1.2462518857142857,1.1163565226728807,0.2462518857142857,1.213966011250105,1.1766457824128542,0.684704,9.825343999999994,0.09480373333333332
2.838,1.2476427428571428,1.116979293835451,0.24764274285714283,1.2199660112501052,1.1826457824128545,0.6868740000000001,9.861463999999998,0.09527073333333334
2.844,1.2490349714285716,1.117602331524309,0.24903497142857156,1.225966011250105,1.1886457824128542,0.6890560000000002,9.898016000000005,0.09573893333333335
2.85,1.2504285714285717,1.1182256352939561,0.25042857142857167,1.2319660112501052,1.1946457824128545,0.6912500000000001,9.93500000000001,0.09620833333333335
2.856,1.251823542857143,1.1188492046996963,0.2518235428571429,1.237966011250105,1.2006457824128542,0.693456,9.97241600000001,0.09667893333333331
2.862,1.2532198857142858,1.1194730392976358,0.2532198857142858,1.2439660112501052,1.2066457824128545,0.695674,10.010264000000006,0.09715073333333332
2.868,1.2546176,1.1200971386446803,0.2546176,1.249966011250105,1.2126457824128543,0.6979039999999997,10.048543999999993,0.09762373333333331
2.874,1.2560166857142858,1.1207215022985353,0.2560166857142858,1.2559660112501052,1.2186457824128545,0.7001459999999998,10.08725599999999,0.09809793333333333
2.88,1.2574171428571428,1.1213461298177039,0.2574171428571428,1.261966011250105,1.2246457824128543,0.7023999999999999,10.126400000000004,0.09857333333333333
2.886,1.2588189714285716,1.1219710207614864,0.2588189714285716,1.2679660112501052,1.2306457824128545,0.7046659999999999,10.165976,0.09904993333333333
2.892,1.2602221714285715,1.122596174689978,0.2602221714285715,1.273966011250105,1.2366457824128543,0.706944,10.205984,0.09952773333333334
2.898,1.2616267428571428,1.1232215911640688,0.2616267428571428,1.2799660112501052,1.2426457824128545,0.709234,10.246424000000005,0.10000673333333336
2.904,1.2630326857142855,1.1238472697454425,0.2630326857142855,1.285966011250105,1.2486457824128543,0.7115360000000001,10.287295999999998,0.10048693333333333
2.91,1.26444,1.1244732099965744,0.26444,1.2919660112501052,1.2546457824128545,0.7138500000000002,10.328600000000002,0.10096833333333335
2.916,1.2658486857142857,1.1250994114807302,0.26584868571428566,1.297966011250105,1.2606457824128543,0.7161759999999999,10.370336000000002,0.10145093333333331
2.922,1.267258742857143,1.1257258737619664,0.2672587428571429,1.3039660112501053,1.2666457824128545,0.7185140000000002,10.412503999999998,0.10193473333333335
2.928,1.2686701714285715,1.1263525964051273,0.2686701714285715,1.309966011250105,1.2726457824128543,0.7208640000000001,10.455103999999999,0.10241973333333333
2.934,1.2700829714285713,1.1269795789758443,0.2700829714285713,1.3159660112501053,1.2786457824128545,0.723226,10.498136000000002,0.10290593333333334
2.94,1.2714971428571429,1.1276068210405357,0.2714971428571429,1.321966011250105,1.2846457824128543,0.7256,10.54160000000001,0.10339333333333332
2.946,1.2729126857142858,1.1282343221664044,0.27291268571428584,1.3279660112501053,1.2906457824128545,0.7279860000000001,10.585496000000006,0.10388193333333336
2.952,1.2743296,1.1288620819214366,0.27432959999999995,1.333966011250105,1.2966457824128543,0.7303839999999999,10.629823999999992,0.10437173333333334
2.958,1.2757478857142859,1.1294900998744017,0.2757478857142859,1.3399660112501053,1.3026457824128546,0.7327939999999998,10.674583999999996,0.10486273333333335
2.964,1.277167542857143,1.1301183755948503,0.27716754285714296,1.345966011250105,1.3086457824128543,0.735216,10.719775999999989,0.10535493333333333
2.97,1.2785885714285714,1.130746908653113,0.2785885714285714,1.3519660112501053,1.3146457824128546,0.73765,10.765399999999993,0.10584833333333335
2.976,1.2800109714285715,1.1313756986202999,0.28001097142857145,1.357966011250105,1.3206457824128544,0.740096,10.811456,0.10634293333333335
2.982,1.281434742857143,1.1320047450682984,0.2814347428571431,1.3639660112501053,1.3266457824128546,0.7425540000000002,10.857944000000003,0.10683873333333337
2.988,1.2828598857142857,1.1326340475697725,0.28285988571428566,1.369966011250105,1.3326457824128544,0.7450239999999999,10.904864000000003,0.10733573333333334
2.994,1.2842864,1.1332636056981624,0.28428640000000005,1.3759660112501053,1.3386457824128546,0.7475060000000001,10.952216,0.10783393333333337
3.0,1.2857142857142858,1.1338934190276817,0.2857142857142858,1.381966011250105,1.3446457824128544,0.75,11.0,0.10833333333333334
