t,delta,kappa_tau
17.864,-4.547473508864641e-13,0.7
17.865000000000002,-4.547473508864641e-13,0.7
17.866,-4.547473508864641e-13,0.7
17.867,-4.547473508864641e-13,0.7
17.868000000000002,-4.547473508864641e-13,0.7
17.869,-4.547473508864641e-13,0.7
17.87,-4.547473508864641e-13,0.7
17.871,-4.547473508864641e-13,0.7
17.872,-4.547473508864641e-13,0.7
17.873,-4.547473508864641e-13,0.7
17.874,-4.547473508864641e-13,0.7
17.875,-4.547473508864641e-13,0.7
17.876,-4.547473508864641e-13,0.7
17.877,-4.547473508864641e-13,0.7
17.878,-4.547473508864641e-13,0.7
17.879,-4.547473508864641e-13,0.7
17.88,-4.547473508864641e-13,0.7
17.881,-4.547473508864641e-13,0.7
17.882,-4.547473508864641e-13,0.7
17.883,-4.547473508864641e-13,0.7
17.884,-4.547473508864641e-13,0.7
17.885,-4.547473508864641e-13,0.7
17.886,-4.547473508864641e-13,0.7
17.887,-4.547473508864641e-13,0.7
17.888,-4.547473508864641e-13,0.7
17.889,-4.547473508864641e-13,0.7
17.89,-4.547473508864641e-13,0.7
17.891000000000002,-4.547473508864641e-13,0.7
17.892,-4.547473508864641e-13,0.7
17.893,-4.547473508864641e-13,0.7
17.894000000000002,-4.547473508864641e-13,0.7
17.895,-4.547473508864641e-13,0.7
17.896,-4.547473508864641e-13,0.7
17.897000000000002,-4.547473508864641e-13,0.7
17.898,-4.547473508864641e-13,0.7
17.899,-4.547473508864641e-13,0.7
17.900000000000002,-4.547473508864641e-13,0.7
17.901,-4.547473508864641e-13,0.7
17.902,-4.547473508864641e-13,0.7
17.903,-4.547473508864641e-13,0.7
17.904,-4.547473508864641e-13,0.7
17.905,-4.547473508864641e-13,0.7
17.906,-4.547473508864641e-13,0.7
17.907,-4.547473508864641e-13,0.7
17.908,-4.547473508864641e-13,0.7
17.909,-4.547473508864641e-13,0.7
17.91,-4.547473508864641e-13,0.7
17.911,-4.547473508864641e-13,0.7
17.912,-4.547473508864641e-13,0.7
17.913,-4.547473508864641e-13,0.7
17.914,-4.547473508864641e-13,0.7
17.915,-4.547473508864641e-13,0.7
17.916,-4.547473508864641e-13,0.7
17.917,-4.547473508864641e-13,0.7
17.918,-4.547473508864641e-13,0.7
17.919,-4.547473508864641e-13,0.7
17.92,-4.547473508864641e-13,0.7
17.921,-4.547473508864641e-13,0.7
17.922,-4.547473508864641e-13,0.7
17.923000000000002,-4.547473508864641e-13,0.7
17.924,-4.547473508864641e-13,0.7
17.925,-4.547473508864641e-13,0.7
17.926000000000002,-4.547473508864641e-13,0.7
17.927,-4.547473508864641e-13,0.7
17.928,-4.547473508864641e-13,0.7
17.929000000000002,-4.547473508864641e-13,0.7
17.93,-4.547473508864641e-13,0.7
17.931,-4.547473508864641e-13,0.7
17.932,-4.547473508864641e-13,0.7
17.933,-4.547473508864641e-13,0.7
17.934,-4.547473508864641e-13,0.7
17.935,-4.547473508864641e-13,0.7
17.936,-4.547473508864641e-13,0.7
17.937,-4.547473508864641e-13,0.7
17.938,-4.547473508864641e-13,0.7
17.939,-4.547473508864641e-13,0.7
17.94,-4.547473508864641e-13,0.7
17.941,-4.547473508864641e-13,0.7
17.942,-4.547473508864641e-13,0.7
17.943,-4.547473508864641e-13,0.7
17.944,-4.547473508864641e-13,0.7
17.945,-4.547473508864641e-13,0.7
17.946,-4.547473508864641e-13,0.7
17.947,-4.547473508864641e-13,0.7
17.948,-4.547473508864641e-13,0.7
17.949,-4.547473508864641e-13,0.7
17.95,-4.547473508864641e-13,0.7
17.951,-4.547473508864641e-13,0.7
17.952,-4.547473508864641e-13,0.7
17.953,-4.547473508864641e-13,0.7
17.954,-4.547473508864641e-13,0.7
17.955000000000002,-4.547473508864641e-13,0.7
17.956,-4.547473508864641e-13,0.7
17.957,-4.547473508864641e-13,0.7
17.958000000000002,-4.547473508864641e-13,0.7
17.959,-4.547473508864641e-13,0.7
17.96,-4.547473508864641e-13,0.7
17.961000000000002,-4.547473508864641e-13,0.7
17.962,-4.547473508864641e-13,0.7
17.963,-4.547473508864641e-13,0.7
17.964,-4.547473508864641e-13,0.7
17.965,-4.547473508864641e-13,0.7
17.966,-4.547473508864641e-13,0.7
17.967,-4.547473508864641e-13,0.7
17.968,-4.547473508864641e-13,0.7
17.969,-4.547473508864641e-13,0.7
17.97,-4.547473508864641e-13,0.7
17.971,-4.547473508864641e-13,0.7
17.972,-4.547473508864641e-13,0.7
17.973,-4.547473508864641e-13,0.7
17.974,-4.547473508864641e-13,0.7
17.975,-4.547473508864641e-13,0.7
17.976,-4.547473508864641e-13,0.7
17.977,-4.547473508864641e-13,0.7
17.978,-4.547473508864641e-13,0.7
17.979,-4.547473508864641e-13,0.7
17.98,-4.547473508864641e-13,0.7
17.981,-4.547473508864641e-13,0.7
17.982,-4.547473508864641e-13,0.7
17.983,-4.547473508864641e-13,0.7
17.984,-4.547473508864641e-13,0.7
17.985,-4.547473508864641e-13,0.7
17.986,-4.547473508864641e-13,0.7
17.987000000000002,-4.547473508864641e-13,0.7
17.988,-4.547473508864641e-13,0.7
17.989,-4.547473508864641e-13,0.7
17.990000000000002,-4.547473508864641e-13,0.7
17.991,-4.547473508864641e-13,0.7
17.992,-4.547473508864641e-13,0.7
17.993000000000002,-4.547473508864641e-13,0.7
17.994,-4.547473508864641e-13,0.7
17.995,-4.547473508864641e-13,0.7
17.996,-4.547473508864641e-13,0.7
17.997,-4.547473508864641e-13,0.7
17.998,-4.547473508864641e-13,0.7
17.999,-4.547473508864641e-13,0.7
18.0,-4.547473508864641e-13,0.7
18.001,-4.547473508864641e-13,0.7
18.002,-4.547473508864641e-13,0.7
18.003,-4.547473508864641e-13,0.7
18.004,-4.547473508864641e-13,0.7
18.005,-4.547473508864641e-13,0.7
18.006,-4.547473508864641e-13,0.7
18.007,-4.547473508864641e-13,0.7
18.008,-4.547473508864641e-13,0.7
18.009,-4.547473508864641e-13,0.7
18.01,-4.547473508864641e-13,0.7
18.011,-4.547473508864641e-13,0.7
18.012,-4.547473508864641e-13,0.7
18.013,-4.547473508864641e-13,0.7
18.014,-4.547473508864641e-13,0.7
18.015,-4.547473508864641e-13,0.7
18.016000000000002,-4.547473508864641e-13,0.7
18.017,-4.547473508864641e-13,0.7
18.018,-4.547473508864641e-13,0.7
18.019000000000002,-4.547473508864641e-13,0.7
18.02,-4.547473508864641e-13,0.7
18.021,-4.547473508864641e-13,0.7
18.022000000000002,-4.547473508864641e-13,0.7
18.023,-4.547473508864641e-13,0.7
18.024,-4.547473508864641e-13,0.7
18.025000000000002,-4.547473508864641e-13,0.7
18.026,-4.547473508864641e-13,0.7
18.027,-4.547473508864641e-13,0.7
18.028,-4.547473508864641e-13,0.7
18.029,-4.547473508864641e-13,0.7
18.03,-4.547473508864641e-13,0.7
18.031,-4.547473508864641e-13,0.7
18.032,-4.547473508864641e-13,0.7
18.033,-4.547473508864641e-13,0.7
18.034,-4.547473508864641e-13,0.7
18.035,-4.547473508864641e-13,0.7
18.036,-4.547473508864641e-13,0.7
18.037,-4.547473508864641e-13,0.7
18.038,-4.547473508864641e-13,0.7
18.039,-4.547473508864641e-13,0.7
18.04,-4.547473508864641e-13,0.7
18.041,-4.547473508864641e-13,0.7
18.042,-4.547473508864641e-13,0.7
18.043,-4.547473508864641e-13,0.7
18.044,-4.547473508864641e-13,0.7
18.045,-4.547473508864641e-13,0.7
18.046,-4.547473508864641e-13,0.7
18.047,-4.547473508864641e-13,0.7
18.048000000000002,-4.547473508864641e-13,0.7
18.049,-4.547473508864641e-13,0.7
18.05,-4.547473508864641e-13,0.7
18.051000000000002,-4.547473508864641e-13,0.7
18.052,-4.547473508864641e-13,0.7
18.053,-4.547473508864641e-13,0.7
18.054000000000002,-4.547473508864641e-13,0.7
18.055,-4.547473508864641e-13,0.7
18.056,-4.547473508864641e-13,0.7
18.057,-4.547473508864641e-13,0.7
18.058,-4.547473508864641e-13,0.7
18.059,-4.547473508864641e-13,0.7
18.06,-4.547473508864641e-13,0.7
18.061,-4.547473508864641e-13,0.7
18.062,-4.547473508864641e-13,0.7
18.063,-4.547473508864641e-13,0.7
18.064,-4.547473508864641e-13,0.7
18.065,-4.547473508864641e-13,0.7
18.066,-4.547473508864641e-13,0.7
18.067,-4.547473508864641e-13,0.7
18.068,-4.547473508864641e-13,0.7
18.069,-4.547473508864641e-13,0.7
18.07,-4.547473508864641e-13,0.7
18.071,-4.547473508864641e-13,0.7
18.072,-4.547473508864641e-13,0.7
18.073,-4.547473508864641e-13,0.7
18.074,-4.547473508864641e-13,0.7
18.075,-4.547473508864641e-13,0.7
18.076,-4.547473508864641e-13,0.7
18.077,-4.547473508864641e-13,0.7
18.078,-4.547473508864641e-13,0.7
18.079,-4.547473508864641e-13,0.7
18.080000000000002,-4.547473508864641e-13,0.7
18.081,-4.547473508864641e-13,0.7
18.082,-4.547473508864641e-13,0.7
18.083000000000002,-4.547473508864641e-13,0.7
18.084,-4.547473508864641e-13,0.7
18.085,-4.547473508864641e-13,0.7
18.086000000000002,-4.547473508864641e-13,0.7
18.087,-4.547473508864641e-13,0.7
18.088,-4.547473508864641e-13,0.7
18.089,-4.547473508864641e-13,0.7
18.09,-4.547473508864641e-13,0.7
18.091,-4.547473508864641e-13,0.7
18.092,-4.547473508864641e-13,0.7
18.093,-4.547473508864641e-13,0.7
18.094,-4.547473508864641e-13,0.7
18.095,-4.547473508864641e-13,0.7
18.096,-4.547473508864641e-13,0.7
18.097,-4.547473508864641e-13,0.7
18.098,-4.547473508864641e-13,0.7
18.099,-4.547473508864641e-13,0.7
18.1,-4.547473508864641e-13,0.7
18.101,-4.547473508864641e-13,0.7
18.102,-4.547473508864641e-13,0.7
18.103,-4.547473508864641e-13,0.7
18.104,-4.547473508864641e-13,0.7
18.105,-4.547473508864641e-13,0.7
18.106,-4.547473508864641e-13,0.7
18.107,-4.547473508864641e-13,0.7
18.108,-4.547473508864641e-13,0.7
18.109,-4.547473508864641e-13,0.7
18.11,-4.547473508864641e-13,0.7
18.111,-4.547473508864641e-13,0.7
18.112000000000002,-4.547473508864641e-13,0.7
18.113,-4.547473508864641e-13,0.7
18.114,-4.547473508864641e-13,0.7
18.115000000000002,-4.547473508864641e-13,0.7
18.116,-4.547473508864641e-13,0.7
18.117,-4.547473508864641e-13,0.7
18.118000000000002,-4.547473508864641e-13,0.7
18.119,-4.547473508864641e-13,0.7
18.12,-4.547473508864641e-13,0.7
18.121,-4.547473508864641e-13,0.7
18.122,-4.547473508864641e-13,0.7
18.123,-4.547473508864641e-13,0.7
18.124,-4.547473508864641e-13,0.7
18.125,-4.547473508864641e-13,0.7
18.126,-4.547473508864641e-13,0.7
18.127,-4.547473508864641e-13,0.7
18.128,-4.547473508864641e-13,0.7
18.129,-4.547473508864641e-13,0.7
18.13,-4.547473508864641e-13,0.7
18.131,-4.547473508864641e-13,0.7
18.132,-4.547473508864641e-13,0.7
18.133,-4.547473508864641e-13,0.7
18.134,-4.547473508864641e-13,0.7
18.135,-4.547473508864641e-13,0.7
18.136,-4.547473508864641e-13,0.7
18.137,-4.547473508864641e-13,0.7
18.138,-4.547473508864641e-13,0.7
18.139,-4.547473508864641e-13,0.7
18.14,-4.547473508864641e-13,0.7
18.141000000000002,-4.547473508864641e-13,0.7
18.142,-4.547473508864641e-13,0.7
18.143,-4.547473508864641e-13,0.7
18.144000000000002,-4.547473508864641e-13,0.7
18.145,-4.547473508864641e-13,0.7
18.146,-4.547473508864641e-13,0.7
18.147000000000002,-4.547473508864641e-13,0.7
18.148,-4.547473508864641e-13,0.7
18.149,-4.547473508864641e-13,0.7
18.150000000000002,-4.547473508864641e-13,0.7
18.151,-4.547473508864641e-13,0.7
18.152,-4.547473508864641e-13,0.7
18.153,-4.547473508864641e-13,0.7
18.154,-4.547473508864641e-13,0.7
18.155,-4.547473508864641e-13,0.7
18.156,-4.547473508864641e-13,0.7
18.157,-4.547473508864641e-13,0.7
18.158,-4.547473508864641e-13,0.7
18.159,-4.547473508864641e-13,0.7
18.16,-4.547473508864641e-13,0.7
18.161,-4.547473508864641e-13,0.7
18.162,-4.547473508864641e-13,0.7
18.163,-4.547473508864641e-13,0.7
18.164,-4.547473508864641e-13,0.7
18.165,-4.547473508864641e-13,0.7
18.166,-4.547473508864641e-13,0.7
18.167,-4.547473508864641e-13,0.7
18.168,-4.547473508864641e-13,0.7
18.169,-4.547473508864641e-13,0.7
18.17,-4.547473508864641e-13,0.7
18.171,-4.547473508864641e-13,0.7
18.172,-4.547473508864641e-13,0.7
18.173000000000002,-4.547473508864641e-13,0.7
18.174,-4.547473508864641e-13,0.7
18.175,-4.547473508864641e-13,0.7
18.176000000000002,-4.547473508864641e-13,0.7
18.177,-4.547473508864641e-13,0.7
18.178,-4.547473508864641e-13,0.7
18.179000000000002,-4.547473508864641e-13,0.7
18.18,-4.547473508864641e-13,0.7
18.181,-4.547473508864641e-13,0.7
18.182,-4.547473508864641e-13,0.7
18.183,-4.547473508864641e-13,0.7
18.184,-4.547473508864641e-13,0.7
18.185,-4.547473508864641e-13,0.7
18.186,-4.547473508864641e-13,0.7
18.187,-4.547473508864641e-13,0.7
18.188,-4.547473508864641e-13,0.7
18.189,-4.547473508864641e-13,0.7
18.19,-4.547473508864641e-13,0.7
18.191,-4.547473508864641e-13,0.7
18.192,-4.547473508864641e-13,0.7
18.193,-4.547473508864641e-13,0.7
18.194,-4.547473508864641e-13,0.7
18.195,-4.547473508864641e-13,0.7
18.196,-4.547473508864641e-13,0.7
18.197,-4.547473508864641e-13,0.7
18.198,-4.547473508864641e-13,0.7
18.199,-4.547473508864641e-13,0.7
18.2,-4.547473508864641e-13,0.7
18.201,-4.547473508864641e-13,0.7
18.202,-4.547473508864641e-13,0.7
18.203,-4.547473508864641e-13,0.7
18.204,-4.547473508864641e-13,0.7
18.205000000000002,-4.547473508864641e-13,0.7
18.206,-4.547473508864641e-13,0.7
18.207,-4.547473508864641e-13,0.7
18.208000000000002,-4.547473508864641e-13,0.7
18.209,-4.547473508864641e-13,0.7
18.21,-4.547473508864641e-13,0.7
18.211000000000002,-4.547473508864641e-13,0.7
18.212,-4.547473508864641e-13,0.7
18.213,-4.547473508864641e-13,0.7
18.214,-4.547473508864641e-13,0.7
18.215,-4.547473508864641e-13,0.7
18.216,-4.547473508864641e-13,0.7
18.217,-4.547473508864641e-13,0.7
18.218,-4.547473508864641e-13,0.7
18.219,-4.547473508864641e-13,0.7
18.22,-4.547473508864641e-13,0.7
18.221,-4.547473508864641e-13,0.7
18.222,-4.547473508864641e-13,0.7
18.223,-4.547473508864641e-13,0.7
18.224,-4.547473508864641e-13,0.7
18.225,-4.547473508864641e-13,0.7
18.226,-4.547473508864641e-13,0.7
18.227,-4.547473508864641e-13,0.7
18.228,-4.547473508864641e-13,0.7
18.229,-4.547473508864641e-13,0.7
18.23,-4.547473508864641e-13,0.7
18.231,-4.547473508864641e-13,0.7
18.232,-4.547473508864641e-13,0.7
18.233,-4.547473508864641e-13,0.7
18.234,-4.547473508864641e-13,0.7
18.235,-4.547473508864641e-13,0.7
18.236,-4.547473508864641e-13,0.7
18.237000000000002,-4.547473508864641e-13,0.7
18.238,-4.547473508864641e-13,0.7
18.239,-4.547473508864641e-13,0.7
18.240000000000002,-4.547473508864641e-13,0.7
18.241,-4.547473508864641e-13,0.7
18.242,-4.547473508864641e-13,0.7
18.243000000000002,-4.547473508864641e-13,0.7
18.244,-4.547473508864641e-13,0.7
18.245,-4.547473508864641e-13,0.7
18.246,-4.547473508864641e-13,0.7
18.247,-4.547473508864641e-13,0.7
18.248,-4.547473508864641e-13,0.7
18.249,-4.547473508864641e-13,0.7
18.25,-4.547473508864641e-13,0.7
18.251,-4.547473508864641e-13,0.7
18.252,-4.547473508864641e-13,0.7
18.253,-4.547473508864641e-13,0.7
18.254,-4.547473508864641e-13,0.7
18.255,-4.547473508864641e-13,0.7
18.256,-4.547473508864641e-13,0.7
18.257,-4.547473508864641e-13,0.7
18.258,-4.547473508864641e-13,0.7
18.259,-4.547473508864641e-13,0.7
18.26,-4.547473508864641e-13,0.7
18.261,-4.547473508864641e-13,0.7
18.262,-4.547473508864641e-13,0.7
18.263,-4.547473508864641e-13,0.7
18.264,-4.547473508864641e-13,0.7
18.265,-4.547473508864641e-13,0.7
18.266000000000002,-4.547473508864641e-13,0.7
18.267,-4.547473508864641e-13,0.7
18.268,-4.547473508864641e-13,0.7
18.269000000000002,-4.547473508864641e-13,0.7
18.27,-4.547473508864641e-13,0.7
18.271,-4.547473508864641e-13,0.7
18.272000000000002,-4.547473508864641e-13,0.7
18.273,-4.547473508864641e-13,0.7
18.274,-4.547473508864641e-13,0.7
18.275000000000002,-4.547473508864641e-13,0.7
18.276,-4.547473508864641e-13,0.7
18.277,-4.547473508864641e-13,0.7
18.278,-4.547473508864641e-13,0.7
18.279,-4.547473508864641e-13,0.7
18.28,-4.547473508864641e-13,0.7
18.281,-4.547473508864641e-13,0.7
18.282,-4.547473508864641e-13,0.7
18.283,-4.547473508864641e-13,0.7
18.284,-4.547473508864641e-13,0.7
18.285,-4.547473508864641e-13,0.7
18.286,-4.547473508864641e-13,0.7
18.287,-4.547473508864641e-13,0.7
18.288,-4.547473508864641e-13,0.7
18.289,-4.547473508864641e-13,0.7
18.29,-4.547473508864641e-13,0.7
18.291,-4.547473508864641e-13,0.7
18.292,-4.547473508864641e-13,0.7
18.293,-4.547473508864641e-13,0.7
18.294,-4.547473508864641e-13,0.7
18.295,-4.547473508864641e-13,0.7
18.296,-4.547473508864641e-13,0.7
18.297,-4.547473508864641e-13,0.7
18.298000000000002,-4.547473508864641e-13,0.7
18.299,-4.547473508864641e-13,0.7
18.3,-4.547473508864641e-13,0.7
18.301000000000002,-4.547473508864641e-13,0.7
18.302,-4.547473508864641e-13,0.7
18.303,-4.547473508864641e-13,0.7
18.304000000000002,-4.547473508864641e-13,0.7
18.305,-4.547473508864641e-13,0.7
18.306,-4.547473508864641e-13,0.7
18.307,-4.547473508864641e-13,0.7
18.308,-4.547473508864641e-13,0.7
18.309,-4.547473508864641e-13,0.7
18.31,-4.547473508864641e-13,0.7
18.311,-4.547473508864641e-13,0.7
18.312,-4.547473508864641e-13,0.7
18.313,-4.547473508864641e-13,0.7
18.314,-4.547473508864641e-13,0.7
18.315,-4.547473508864641e-13,0.7
18.316,-4.547473508864641e-13,0.7
18.317,-4.547473508864641e-13,0.7
18.318,-4.547473508864641e-13,0.7
18.319,-4.547473508864641e-13,0.7
18.32,-4.547473508864641e-13,0.7
18.321,-4.547473508864641e-13,0.7
18.322,-4.547473508864641e-13,0.7
18.323,-4.547473508864641e-13,0.7
18.324,-4.547473508864641e-13,0.7
18.325,-4.547473508864641e-13,0.7
18.326,-4.547473508864641e-13,0.7
18.327,-4.547473508864641e-13,0.7
18.328,-4.547473508864641e-13,0.7
18.329,-4.547473508864641e-13,0.7
18.330000000000002,-4.547473508864641e-13,0.7
18.331,-4.547473508864641e-13,0.7
18.332,-4.547473508864641e-13,0.7
18.333000000000002,-4.547473508864641e-13,0.7
18.334,-4.547473508864641e-13,0.7
18.335,-4.547473508864641e-13,0.7
18.336000000000002,-4.547473508864641e-13,0.7
18.337,-4.547473508864641e-13,0.7
18.338,-4.547473508864641e-13,0.7
18.339,-4.547473508864641e-13,0.7
18.34,-4.547473508864641e-13,0.7
18.341,-4.547473508864641e-13,0.7
18.342,-4.547473508864641e-13,0.7
18.343,-4.547473508864641e-13,0.7
18.344,-4.547473508864641e-13,0.7
18.345,-4.547473508864641e-13,0.7
18.346,-4.547473508864641e-13,0.7
18.347,-4.547473508864641e-13,0.7
18.348,-4.547473508864641e-13,0.7
18.349,-4.547473508864641e-13,0.7
18.35,-4.547473508864641e-13,0.7
18.351,-4.547473508864641e-13,0.7
18.352,-4.547473508864641e-13,0.7
18.353,-4.547473508864641e-13,0.7
18.354,-4.547473508864641e-13,0.7
18.355,-4.547473508864641e-13,0.7
18.356,-4.547473508864641e-13,0.7
18.357,-4.547473508864641e-13,0.7
18.358,-4.547473508864641e-13,0.7
18.359,-4.547473508864641e-13,0.7
18.36,-4.547473508864641e-13,0.7
18.361,-4.547473508864641e-13,0.7
18.362000000000002,-4.547473508864641e-13,0.7
18.363,-4.547473508864641e-13,0.7
18.364,-4.547473508864641e-13,0.7
18.365000000000002,-4.547473508864641e-13,0.7
18.366,-4.547473508864641e-13,0.7
18.367,-4.547473508864641e-13,0.7
18.368000000000002,-4.547473508864641e-13,0.7
18.369,-4.547473508864641e-13,0.7
18.37,-4.547473508864641e-13,0.7
18.371,-4.547473508864641e-13,0.7
18.372,-4.547473508864641e-13,0.7
18.373,-4.547473508864641e-13,0.7
18.374,-4.547473508864641e-13,0.7
18.375,-4.547473508864641e-13,0.7
18.376,-4.547473508864641e-13,0.7
18.377,-4.547473508864641e-13,0.7
18.378,-4.547473508864641e-13,0.7
18.379,-4.547473508864641e-13,0.7
18.38,-4.547473508864641e-13,0.7
18.381,-4.547473508864641e-13,0.7
18.382,-4.547473508864641e-13,0.7
18.383,-4.547473508864641e-13,0.7
18.384,-4.547473508864641e-13,0.7
18.385,-4.547473508864641e-13,0.7
18.386,-4.547473508864641e-13,0.7
18.387,-4.547473508864641e-13,0.7
18.388,-4.547473508864641e-13,0.7
18.389,-4.547473508864641e-13,0.7
18.39,-4.547473508864641e-13,0.7
18.391000000000002,-4.547473508864641e-13,0.7
18.392,-4.547473508864641e-13,0.7
18.393,-4.547473508864641e-13,0.7
18.394000000000002,-4.547473508864641e-13,0.7
18.395,-4.547473508864641e-13,0.7
18.396,-4.547473508864641e-13,0.7
18.397000000000002,-4.547473508864641e-13,0.7
18.398,-4.547473508864641e-13,0.7
18.399,-4.547473508864641e-13,0.7
18.400000000000002,-4.547473508864641e-13,0.7
18.401,-4.547473508864641e-13,0.7
18.402,-4.547473508864641e-13,0.7
18.403,-4.547473508864641e-13,0.7
18.404,-4.547473508864641e-13,0.7
18.405,-4.547473508864641e-13,0.7
18.406,-4.547473508864641e-13,0.7
18.407,-4.547473508864641e-13,0.7
18.408,-4.547473508864641e-13,0.7
18.409,-4.547473508864641e-13,0.7
18.41,-4.547473508864641e-13,0.7
18.411,-4.547473508864641e-13,0.7
18.412,-4.547473508864641e-13,0.7
18.413,-4.547473508864641e-13,0.7
18.414,-4.547473508864641e-13,0.7
18.415,-4.547473508864641e-13,0.7
18.416,-4.547473508864641e-13,0.7
18.417,-4.547473508864641e-13,0.7
18.418,-4.547473508864641e-13,0.7
18.419,-4.547473508864641e-13,0.7
18.42,-4.547473508864641e-13,0.7
18.421,-4.547473508864641e-13,0.7
18.422,-4.547473508864641e-13,0.7
18.423000000000002,-4.547473508864641e-13,0.7
18.424,-4.547473508864641e-13,0.7
18.425,-4.547473508864641e-13,0.7
18.426000000000002,-4.547473508864641e-13,0.7
18.427,-4.547473508864641e-13,0.7
18.428,-4.547473508864641e-13,0.7
18.429000000000002,-4.547473508864641e-13,0.7
18.43,-4.547473508864641e-13,0.7
18.431,-4.547473508864641e-13,0.7
18.432000000000002,-4.547473508864641e-13,0.7
18.433,-4.547473508864641e-13,0.7
18.434,-4.547473508864641e-13,0.7
18.435,-4.547473508864641e-13,0.7
18.436,-4.547473508864641e-13,0.7
18.437,-4.547473508864641e-13,0.7
18.438,-4.547473508864641e-13,0.7
18.439,-4.547473508864641e-13,0.7
18.44,-4.547473508864641e-13,0.7
18.441,-4.547473508864641e-13,0.7
18.442,-4.547473508864641e-13,0.7
18.443,-4.547473508864641e-13,0.7
18.444,-4.547473508864641e-13,0.7
18.445,-4.547473508864641e-13,0.7
18.446,-4.547473508864641e-13,0.7
18.447,-4.547473508864641e-13,0.7
18.448,-4.547473508864641e-13,0.7
18.449,-4.547473508864641e-13,0.7
18.45,-4.547473508864641e-13,0.7
18.451,-4.547473508864641e-13,0.7
18.452,-4.547473508864641e-13,0.7
18.453,-4.547473508864641e-13,0.7
18.454,-4.547473508864641e-13,0.7
18.455000000000002,-4.547473508864641e-13,0.7
18.456,-4.547473508864641e-13,0.7
18.457,-4.547473508864641e-13,0.7
18.458000000000002,-4.547473508864641e-13,0.7
18.459,-4.547473508864641e-13,0.7
18.46,-4.547473508864641e-13,0.7
18.461000000000002,-4.547473508864641e-13,0.7
18.462,-4.547473508864641e-13,0.7
18.463,-4.547473508864641e-13,0.7
18.464,-4.547473508864641e-13,0.7
18.465,-4.547473508864641e-13,0.7
18.466,-4.547473508864641e-13,0.7
18.467,-4.547473508864641e-13,0.7
18.468,-4.547473508864641e-13,0.7
18.469,-4.547473508864641e-13,0.7
18.47,-4.547473508864641e-13,0.7
18.471,-4.547473508864641e-13,0.7
18.472,-4.547473508864641e-13,0.7
18.473,-4.547473508864641e-13,0.7
18.474,-4.547473508864641e-13,0.7
18.475,-4.547473508864641e-13,0.7
18.476,-4.547473508864641e-13,0.7
18.477,-4.547473508864641e-13,0.7
18.478,-4.547473508864641e-13,0.7
18.479,-4.547473508864641e-13,0.7
18.48,-4.547473508864641e-13,0.7
18.481,-4.547473508864641e-13,0.7
18.482,-4.547473508864641e-13,0.7
18.483,-4.547473508864641e-13,0.7
18.484,-4.547473508864641e-13,0.7
18.485,-4.547473508864641e-13,0.7
18.486,-4.547473508864641e-13,0.7
18.487000000000002,-4.547473508864641e-13,0.7
18.488,-4.547473508864641e-13,0.7
18.489,-4.547473508864641e-13,0.7
18.490000000000002,-4.547473508864641e-13,0.7
18.491,-4.547473508864641e-13,0.7
18.492,-4.547473508864641e-13,0.7
18.493000000000002,-4.547473508864641e-13,0.7
18.494,-4.547473508864641e-13,0.7
18.495,-4.547473508864641e-13,0.7
18.496,-4.547473508864641e-13,0.7
18.497,-4.547473508864641e-13,0.7
18.498,-4.547473508864641e-13,0.7
18.499,-4.547473508864641e-13,0.7
18.5,-4.547473508864641e-13,0.7
18.501,-4.547473508864641e-13,0.7
18.502,-4.547473508864641e-13,0.7
18.503,-4.547473508864641e-13,0.7
18.504,-4.547473508864641e-13,0.7
18.505,-4.547473508864641e-13,0.7
18.506,-4.547473508864641e-13,0.7
18.507,-4.547473508864641e-13,0.7
18.508,-4.547473508864641e-13,0.7
18.509,-4.547473508864641e-13,0.7
18.51,-4.547473508864641e-13,0.7
18.511,-4.547473508864641e-13,0.7
18.512,-4.547473508864641e-13,0.7
18.513,-4.547473508864641e-13,0.7
18.514,-4.547473508864641e-13,0.7
18.515,-4.547473508864641e-13,0.7
18.516000000000002,-4.547473508864641e-13,0.7
18.517,-4.547473508864641e-13,0.7
18.518,-4.547473508864641e-13,0.7
18.519000000000002,-4.547473508864641e-13,0.7
18.52,-4.547473508864641e-13,0.7
18.521,-4.547473508864641e-13,0.7
18.522000000000002,-4.547473508864641e-13,0.7
18.523,-4.547473508864641e-13,0.7
18.524,-4.547473508864641e-13,0.7
18.525000000000002,-4.547473508864641e-13,0.7
18.526,-4.547473508864641e-13,0.7
18.527,-4.547473508864641e-13,0.7
18.528,-4.547473508864641e-13,0.7
18.529,-4.547473508864641e-13,0.7
18.53,-4.547473508864641e-13,0.7
18.531,-4.547473508864641e-13,0.7
18.532,-4.547473508864641e-13,0.7
18.533,-4.547473508864641e-13,0.7
18.534,-4.547473508864641e-13,0.7
18.535,-4.547473508864641e-13,0.7
18.536,-4.547473508864641e-13,0.7
18.537,-4.547473508864641e-13,0.7
18.538,-4.547473508864641e-13,0.7
18.539,-4.547473508864641e-13,0.7
18.54,-4.547473508864641e-13,0.7
18.541,-4.547473508864641e-13,0.7
18.542,-4.547473508864641e-13,0.7
18.543,-4.547473508864641e-13,0.7
18.544,-4.547473508864641e-13,0.7
18.545,-4.547473508864641e-13,0.7
18.546,-4.547473508864641e-13,0.7
18.547,-4.547473508864641e-13,0.7
