t,delta,kappa_tau
0.758,-1.2968909978156429,0.35
0.759,-1.2954372240828036,0.35
0.76,-1.2939832403554554,0.35
0.761,-1.2925290494157693,0.35
0.762,-1.291074654036036,0.35
0.763,-1.2896200569784853,0.35
0.764,-1.2881652609950809,0.35
0.765,-1.2867102688273473,0.35
0.766,-1.2852550832061933,0.35
0.767,-1.2837997068517346,0.35
0.768,-1.2823441424731534,0.35
0.769,-1.2808883927685297,0.35
0.77,-1.2794324604247098,0.35
0.771,-1.2779763481171607,0.35
0.772,-1.2765200585098455,0.35
0.773,-1.2750635942551156,0.35
0.774,-1.2736069579935787,0.35
0.775,-1.2721501523540155,0.35
0.776,-1.2706931799532697,0.35
0.777,-1.269236043396166,0.35
0.778,-1.2677787452754288,0.35
0.779,-1.2663212881716248,0.35
0.78,-1.2648636746530784,0.35
0.781,-1.2634059072758284,0.35
0.782,-1.2619479885835787,0.35
0.783,-1.2604899211076663,0.35
0.784,-1.2590317073670185,0.35
0.785,-1.2575733498681387,0.35
0.786,-1.2561148511050888,0.35
0.787,-1.2546562135594783,0.35
0.788,-1.2531974397004717,0.35
0.789,-1.2517385319847847,0.35
0.79,-1.2502794928567198,0.35
0.791,-1.2488203247481664,0.35
0.792,-1.2473610300786504,0.35
0.793,-1.2459016112553627,0.35
0.794,-1.2444420706732053,0.35
0.795,-1.242982410714852,0.35
0.796,-1.2415226337507939,0.35
0.797,-1.2400627421394255,0.35
0.798,-1.2386027382271045,0.35
0.799,-1.237142624348241,0.35
0.8,-1.2356824028253754,0.35
0.801,-1.2342220759692921,0.35
0.802,-1.2327616460790978,0.35
0.803,-1.2313011154423492,0.35
0.804,-1.2298404863351564,0.35
0.805,-1.2283797610223104,0.35
0.806,-1.2269189417574005,0.35
0.807,-1.2254580307829528,0.35
0.808,-1.223997030330576,0.35
0.809,-1.2225359426210964,0.35
0.81,-1.2210747698647104,0.35
0.811,-1.2196135142611446,0.35
0.812,-1.2181521779998086,0.35
0.8130000000000001,-1.216690763259976,0.35
0.8140000000000001,-1.2152292722109443,0.35
0.8150000000000001,-1.2137677070122201,0.35
0.8160000000000001,-1.2123060698136996,0.35
0.8170000000000001,-1.2108443627558465,0.35
0.8180000000000001,-1.2093825879698947,0.35
0.8190000000000001,-1.20792074757804,0.35
0.8200000000000001,-1.2064588436936496,0.35
0.8210000000000001,-1.2049968784214542,0.35
0.8220000000000001,-1.2035348538577715,0.35
0.8230000000000001,-1.2020727720906983,0.35
0.8240000000000001,-1.2006106352003485,0.35
0.8250000000000001,-1.1991484452590697,0.35
0.8260000000000001,-1.1976862043316636,0.35
0.8270000000000001,-1.1962239144756168,0.35
0.8280000000000001,-1.1947615777413318,0.35
0.8290000000000001,-1.1932991961723651,0.35
0.8300000000000001,-1.191836771805665,0.35
0.8310000000000001,-1.19037430667181,0.35
0.8320000000000001,-1.1889118027952534,0.35
0.833,-1.1874492621945798,0.35
0.834,-1.1859866868827424,0.35
0.835,-1.184524078867323,0.35
0.836,-1.1830614401507837,0.35
0.837,-1.1815987727307302,0.35
0.838,-1.1801360786001602,0.35
0.839,-1.1786733597477443,0.35
0.84,-1.1772106181580675,0.35
0.841,-1.175747855811906,0.35
0.842,-1.1742850746864981,0.35
0.843,-1.1728222767558094,0.35
0.844,-1.1713594639908038,0.35
0.845,-1.1698966383597131,0.35
0.846,-1.1684338018283107,0.35
0.847,-1.1669709563601955,0.35
0.848,-1.1655081039170554,0.35
0.849,-1.1640452464589508,0.35
0.85,-1.1625823859445923,0.35
0.851,-1.161119524331621,0.35
0.852,-1.1596566635768895,0.35
0.853,-1.1581938056367278,0.35
0.854,-1.156730952467246,0.35
0.855,-1.1552681060246073,0.35
0.856,-1.1538052682652946,0.35
0.857,-1.1523424411464234,0.35
0.858,-1.1508796266259935,0.35
0.859,-1.1494168266631952,0.35
0.86,-1.1479540432186788,0.35
0.861,-1.1464912782548424,0.35
0.862,-1.1450285337361095,0.35
0.863,-1.143565811629216,0.35
0.864,-1.1421031139034952,0.35
0.865,-1.1406404425311543,0.35
0.866,-1.139177799487559,0.35
0.867,-1.1377151867515174,0.35
0.868,-1.136252606305554,0.35
0.869,-1.1347900601361935,0.35
0.87,-1.1333275502342453,0.35
0.871,-1.1318650785950695,0.35
0.872,-1.1304026472188653,0.35
0.873,-1.1289402581109478,0.35
0.874,-1.1274779132820214,0.35
0.875,-1.1260156147484501,0.35
0.876,-1.1245533645325452,0.35
0.877,-1.1230911646628279,0.35
0.878,-1.1216290171742962,0.35
0.879,-1.1201669241087053,0.35
0.88,-1.1187048875148413,0.35
0.881,-1.1172429094487732,0.35
0.882,-1.1157809919741268,0.35
0.883,-1.114319137162358,0.35
0.884,-1.1128573470929979,0.35
0.885,-1.1113956238539302,0.35
0.886,-1.1099339695416397,0.35
0.887,-1.1084723862614823,0.35
0.888,-1.1070108761279265,0.35
0.889,-1.1055494412648201,0.35
0.89,-1.1040880838056388,0.35
0.891,-1.1026268058937276,0.35
0.892,-1.1011656096825604,0.35
0.893,-1.0997044973359777,0.35
0.894,-1.0982434710284323,0.35
0.895,-1.0967825329452374,0.35
0.896,-1.0953216852827907,0.35
0.897,-1.0938609302488196,0.35
0.898,-1.0924002700626154,0.35
0.899,-1.090939706955261,0.35
0.9,-1.0894792431698583,0.35
0.901,-1.0880188809617515,0.35
0.902,-1.0865586225987585,0.35
0.903,-1.0850984703613804,0.35
0.904,-1.0836384265430254,0.35
0.905,-1.0821784934502148,0.35
0.906,-1.0807186734027923,0.35
0.907,-1.0792589687341412,0.35
0.908,-1.0777993817913796,0.35
0.909,-1.0763399149355628,0.35
0.91,-1.0748805705418754,0.35
0.911,-1.0734213509998263,0.35
0.912,-1.071962258713441,0.35
0.913,-1.0705032961014496,0.35
0.914,-1.0690444655974574,0.35
0.915,-1.067585769650126,0.35
0.916,-1.066127210723355,0.35
0.917,-1.064668791296441,0.35
0.918,-1.0632105138642487,0.35
0.919,-1.0617523809373708,0.35
0.92,-1.060294395042284,0.35
0.921,-1.0588365587214987,0.35
0.922,-1.0573788745337076,0.35
0.923,-1.0559213450539389,0.35
0.924,-1.0544639728736698,0.35
0.925,-1.0530067606009865,0.35
0.926,-1.051549710860698,0.35
0.927,-1.0500928262944633,0.35
0.928,-1.0486361095609062,0.35
0.929,-1.0471795633357353,0.35
0.93,-1.0457231903118505,0.35
0.931,-1.0442669931994324,0.35
0.932,-1.0428109747260592,0.35
0.933,-1.041355137636792,0.35
0.934,-1.0398994846942564,0.35
0.935,-1.038444018678721,0.35
0.936,-1.036988742388182,0.35
0.937,-1.0355336586384212,0.35
0.9380000000000001,-1.0340787702630863,0.35
0.9390000000000001,-1.0326240801137239,0.35
0.9400000000000001,-1.0311695910598537,0.35
0.9410000000000001,-1.0297153059889972,0.35
0.9420000000000001,-1.0282612278067234,0.35
0.9430000000000001,-1.0268073594366776,0.35
0.9440000000000001,-1.0253537038206204,0.35
0.9450000000000001,-1.0239002639184278,0.35
0.9460000000000001,-1.0224470427081158,0.35
0.9470000000000001,-1.0209940431858548,0.35
0.9480000000000001,-1.019541268365952,0.35
0.9490000000000001,-1.0180887212808614,0.35
0.9500000000000001,-1.0166364049811563,0.35
0.9510000000000001,-1.0151843225355215,0.35
0.9520000000000001,-1.0137324770307252,0.35
0.9530000000000001,-1.0122808715715763,0.35
0.9540000000000001,-1.0108295092808923,0.35
0.9550000000000001,-1.0093783932994569,0.35
0.9560000000000001,-1.0079275267859522,0.35
0.9570000000000001,-1.0064769129169058,0.35
0.9580000000000001,-1.0050265548866264,0.35
0.9590000000000001,-1.0035764559071225,0.35
0.96,-1.002126619208017,0.35
0.961,-1.0006770480364686,0.35
0.962,-0.9992277456570662,0.35
0.963,-0.9977787153517319,0.35
0.964,-0.996329960419601,0.35
0.965,-0.9948814841769149,0.35
0.966,-0.9934332899568972,0.35
0.967,-0.991985381109604,0.35
0.968,-0.9905377610018107,0.35
0.969,-0.989090433016834,0.35
0.97,-0.9876434005544183,0.35
0.971,-0.9861966670305335,0.35
0.972,-0.9847502358772395,0.35
0.973,-0.9833041105424982,0.35
0.974,-0.9818582944899923,0.35
0.975,-0.9804127911989369,0.35
0.976,-0.9789676041638913,0.35
0.977,-0.9775227368945458,0.35
0.978,-0.9760781929155229,0.35
0.979,-0.9746339757661531,0.35
0.98,-0.9731900890002656,0.35
0.981,-0.9717465361859432,0.35
0.982,-0.9703033209052982,0.35
0.983,-0.9688604467542312,0.35
0.984,-0.9674179173421784,0.35
0.985,-0.9659757362918562,0.35
0.986,-0.9645339072390051,0.35
0.987,-0.9630924338321236,0.35
0.988,-0.9616513197321908,0.35
0.989,-0.9602105686123963,0.35
0.99,-0.9587701841578493,0.35
0.991,-0.9573301700652905,0.35
0.992,-0.9558905300428044,0.35
0.993,-0.9544512678095067,0.35
0.994,-0.9530123870952529,0.35
0.995,-0.9515738916403151,0.35
0.996,-0.9501357851950729,0.35
0.997,-0.9486980715196971,0.35
0.998,-0.9472607543838194,0.35
0.999,-0.9458238375662056,0.35
1.0,-0.9443873248544215,0.35
1.0010000000000001,-0.9429512200444954,0.35
1.002,-0.9415155269405773,0.35
1.0030000000000001,-0.9400802493545939,0.35
1.004,-0.9386453911059007,0.35
1.0050000000000001,-0.9372109560209303,0.35
1.006,-0.9357769479328404,0.35
1.0070000000000001,-0.9343433706811446,0.35
1.008,-0.9329102281113641,0.35
1.0090000000000001,-0.9314775240746513,0.35
1.01,-0.9300452624274378,0.35
1.0110000000000001,-0.9286134470310614,0.35
1.012,-0.9271820817513827,0.35
1.0130000000000001,-0.9257511704584367,0.35
1.014,-0.9243207170260348,0.35
1.0150000000000001,-0.9228907253314134,0.35
1.016,-0.9214611992548356,0.35
1.0170000000000001,-0.9200321426792328,0.35
1.018,-0.9186035594898136,0.35
1.0190000000000001,-0.9171754535736945,0.35
1.02,-0.9157478288195087,0.35
1.0210000000000001,-0.9143206891170408,0.35
1.022,-0.9128940383568462,0.35
1.0230000000000001,-0.9114678804298606,0.35
1.024,-0.9100422192270372,0.35
1.025,-0.9086170586389599,0.35
1.026,-0.9071924025554736,0.35
1.027,-0.9057682548653041,0.35
1.028,-0.9043446194556921,0.35
1.029,-0.9029215002120061,0.35
1.03,-0.9014989010173942,0.35
1.031,-0.9000768257523966,0.35
1.032,-0.8986552782945907,0.35
1.033,-0.8972342625182321,0.35
1.034,-0.8958137822938781,0.35
1.035,-0.8943938414880463,0.35
1.036,-0.8929744439628493,0.35
1.037,-0.89155559357566,0.35
1.038,-0.8901372941787393,0.35
1.039,-0.8887195496189086,0.35
1.04,-0.8873023637372093,0.35
1.041,-0.8858857403685612,0.35
1.042,-0.8844696833414396,0.35
1.043,-0.8830541964775342,0.35
1.044,-0.8816392835914364,0.35
1.045,-0.8802249484903228,0.35
1.046,-0.878811194973629,0.35
1.047,-0.8773980268327577,0.35
1.048,-0.8759854478507663,0.35
1.049,-0.874573461802072,0.35
1.05,-0.8731620724521534,0.35
1.051,-0.8717512835572769,0.35
1.052,-0.8703410988642091,0.35
1.053,-0.8689315221099356,0.35
1.054,-0.8675225570287068,0.35
1.055,-0.8661142073519841,0.35
1.056,-0.8647064768084007,0.35
1.057,-0.8632993691237019,0.35
1.058,-0.8618928880207051,0.35
1.059,-0.8604870372192437,0.35
1.06,-0.8590818204361241,0.35
1.061,-0.8576772413850833,0.35
1.062,-0.8562733037767245,0.35
1.063,-0.8548700113184822,0.35
1.064,-0.8534673677145754,0.35
1.065,-0.8520653766659549,0.35
1.066,-0.850664041870246,0.35
1.067,-0.8492633670217273,0.35
1.068,-0.8478633558112563,0.35
1.069,-0.8464640119262299,0.35
1.07,-0.8450653390505494,0.35
1.071,-0.8436673408645525,0.35
1.072,-0.8422700210449854,0.35
1.073,-0.8408733832649453,0.35
1.074,-0.8394774311938349,0.35
1.075,-0.8380821684973121,0.35
1.076,-0.8366875988372549,0.35
1.077,-0.8352937258717006,0.35
1.078,-0.8339005532548107,0.35
1.079,-0.8325080846368174,0.35
1.08,-0.8311163236639771,0.35
1.081,-0.8297252739785286,0.35
1.082,-0.8283349392186494,0.35
1.083,-0.8269453230183998,0.35
1.084,-0.8255564290076833,0.35
1.085,-0.8241682608122041,0.35
1.086,-0.8227808220534172,0.35
1.087,-0.8213941163484826,0.35
1.088,-0.8200081473102259,0.35
1.089,-0.8186229185470815,0.35
1.09,-0.8172384336630572,0.35
1.091,-0.8158546962576949,0.35
1.092,-0.8144717099260106,0.35
1.093,-0.8130894782584548,0.35
1.094,-0.8117080048408774,0.35
1.095,-0.8103272932544776,0.35
1.096,-0.8089473470757582,0.35
1.097,-0.8075681698764825,0.35
1.098,-0.8061897652236318,0.35
1.099,-0.8048121366793559,0.35
1.1,-0.8034352878009408,0.35
1.101,-0.802059222140759,0.35
1.102,-0.8006839432462272,0.35
1.103,-0.7993094546597632,0.35
1.104,-0.7979357599187402,0.35
1.105,-0.7965628625554544,0.35
1.106,-0.7951907660970683,0.35
1.107,-0.7938194740655788,0.35
1.108,-0.7924489899777711,0.35
1.109,-0.7910793173451793,0.35
1.11,-0.7897104596740405,0.35
1.111,-0.7883424204652627,0.35
1.112,-0.786975203214368,0.35
1.113,-0.7856088114114641,0.35
1.114,-0.7842432485411983,0.35
1.115,-0.7828785180827147,0.35
1.116,-0.7815146235096257,0.35
1.117,-0.7801515682899485,0.35
1.118,-0.7787893558860866,0.35
1.119,-0.7774279897547807,0.35
1.12,-0.7760674733470694,0.35
1.121,-0.7747078101082465,0.35
1.122,-0.7733490034778221,0.35
1.123,-0.7719910568894868,0.35
1.124,-0.7706339737710728,0.35
1.125,-0.7692777575445078,0.35
1.1260000000000001,-0.7679224116257828,0.35
1.127,-0.7665679394249096,0.35
1.1280000000000001,-0.7652143443458819,0.35
1.129,-0.7638616297866427,0.35
1.1300000000000001,-0.762509799139039,0.35
1.131,-0.7611588557887785,0.35
1.1320000000000001,-0.759808803115412,0.35
1.133,-0.7584596444922731,0.35
1.1340000000000001,-0.7571113832864498,0.35
1.135,-0.7557640228587488,0.35
1.1360000000000001,-0.7544175665636565,0.35
1.137,-0.7530720177492967,0.35
1.1380000000000001,-0.7517273797574084,0.35
1.139,-0.7503836559232866,0.35
1.1400000000000001,-0.7490408495757599,0.35
1.141,-0.7476989640371556,0.35
1.1420000000000001,-0.746358002623257,0.35
1.143,-0.7450179686432676,0.35
1.1440000000000001,-0.7436788653997795,0.35
1.145,-0.7423406961887267,0.35
1.1460000000000001,-0.7410034642993608,0.35
1.147,-0.7396671730142117,0.35
1.1480000000000001,-0.7383318256090483,0.35
1.149,-0.7369974253528468,0.35
1.1500000000000001,-0.7356639755077552,0.35
1.151,-0.7343314793290574,0.35
1.1520000000000001,-0.7329999400651346,0.35
1.153,-0.7316693609574365,0.35
1.154,-0.7303397452404461,0.35
1.155,-0.7290110961416367,0.35
1.156,-0.727683416881451,0.35
1.157,-0.7263567106732474,0.35
1.158,-0.7250309807232895,0.35
1.159,-0.7237062302306896,0.35
1.16,-0.7223824623873938,0.35
1.161,-0.7210596803781364,0.35
1.162,-0.7197378873804077,0.35
1.163,-0.7184170865644184,0.35
1.164,-0.7170972810930785,0.35
1.165,-0.7157784741219508,0.35
1.166,-0.7144606687992194,0.35
1.167,-0.7131438682656643,0.35
1.168,-0.7118280756546191,0.35
1.169,-0.7105132940919461,0.35
1.17,-0.7091995266959934,0.35
1.171,-0.7078867765775776,0.35
1.172,-0.7065750468399337,0.35
1.173,-0.7052643405787009,0.35
1.174,-0.7039546608818803,0.35
1.175,-0.7026460108297989,0.35
1.176,-0.7013383934950816,0.35
1.177,-0.7000318119426296,0.35
1.178,-0.6987262692295673,0.35
1.179,-0.6974217684052348,0.35
1.18,-0.6961183125111354,0.35
1.181,-0.6948159045809206,0.35
1.182,-0.6935145476403477,0.35
1.183,-0.6922142447072552,0.35
1.184,-0.6909149987915271,0.35
1.185,-0.6896168128950713,0.35
1.186,-0.6883196900117703,0.35
1.187,-0.6870236331274739,0.35
1.188,-0.6857286452199496,0.35
1.189,-0.6844347292588644,0.35
1.19,-0.6831418882057463,0.35
1.191,-0.6818501250139661,0.35
1.192,-0.6805594426286916,0.35
1.193,-0.6792698439868659,0.35
1.194,-0.6779813320171826,0.35
1.195,-0.676693909640047,0.35
1.196,-0.6754075797675547,0.35
1.197,-0.6741223453034522,0.35
1.198,-0.6728382091431158,0.35
1.199,-0.6715551741735268,0.35
1.2,-0.670273243273229,0.35
1.201,-0.6689924193123105,0.35
1.202,-0.6677127051523684,0.35
1.203,-0.6664341036464911,0.35
1.204,-0.6651566176392123,0.35
1.205,-0.6638802499664997,0.35
1.206,-0.6626050034557132,0.35
1.207,-0.6613308809255898,0.35
1.208,-0.6600578851862053,0.35
1.209,-0.6587860190389563,0.35
1.21,-0.6575152852765171,0.35
1.211,-0.6562456866828335,0.35
1.212,-0.654977226033072,0.35
1.213,-0.6537099060936136,0.35
1.214,-0.6524437296220071,0.35
1.215,-0.6511786993669624,0.35
1.216,-0.6499148180683072,0.35
1.217,-0.64865208845697,0.35
1.218,-0.6473905132549511,0.35
1.219,-0.6461300951752875,0.35
1.22,-0.644870836922042,0.35
1.221,-0.6436127411902675,0.35
1.222,-0.6423558106659826,0.35
1.223,-0.6411000480261428,0.35
1.224,-0.639845455938616,0.35
1.225,-0.6385920370621676,0.35
1.226,-0.6373397940464187,0.35
1.227,-0.6360887295318314,0.35
1.228,-0.6348388461496768,0.35
1.229,-0.633590146522014,0.35
1.23,-0.6323426332616648,0.35
1.231,-0.6310963089721859,0.35
1.232,-0.629851176247854,0.35
1.233,-0.6286072376736271,0.35
1.234,-0.6273644958251339,0.35
1.235,-0.6261229532686343,0.35
1.236,-0.6248826125610023,0.35
1.237,-0.6236434762497183,0.35
1.238,-0.622405546872816,0.35
1.239,-0.6211688269588755,0.35
1.24,-0.6199333190270053,0.35
1.241,-0.6186990255867997,0.35
1.242,-0.6174659491383316,0.35
1.243,-0.6162340921721281,0.35
1.244,-0.6150034571691414,0.35
1.245,-0.613774046600728,0.35
1.246,-0.6125458629286236,0.35
1.247,-0.6113189086049324,0.35
1.248,-0.6100931860720813,0.35
1.249,-0.6088686977628264,0.35
1.25,-0.6076454461002108,0.35
1.2510000000000001,-0.6064234334975431,0.35
1.252,-0.6052026623583906,0.35
1.2530000000000001,-0.6039831350765432,0.35
1.254,-0.6027648540359927,0.35
1.2550000000000001,-0.6015478216109251,0.35
1.256,-0.6003320401656786,0.35
1.2570000000000001,-0.5991175120547396,0.35
1.258,-0.5979042396227143,0.35
1.2590000000000001,-0.5966922252043112,0.35
1.26,-0.5954814711243124,0.35
1.2610000000000001,-0.5942719796975595,0.35
1.262,-0.5930637532289396,0.35
1.2630000000000001,-0.5918567940133528,0.35
1.264,-0.590651104335695,0.35
1.2650000000000001,-0.589446686470847,0.35
1.266,-0.5882435426836423,0.35
1.2670000000000001,-0.587041675228857,0.35
1.268,-0.5858410863511807,0.35
1.2690000000000001,-0.5846417782852065,0.35
1.27,-0.5834437532554091,0.35
1.2710000000000001,-0.5822470134761204,0.35
1.272,-0.5810515611515221,0.35
1.2730000000000001,-0.5798573984756104,0.35
1.274,-0.5786645276321885,0.35
1.2750000000000001,-0.5774729507948493,0.35
1.276,-0.5762826701269574,0.35
1.2770000000000001,-0.5750936877816173,0.35
1.278,-0.5739060059016765,0.35
1.2790000000000001,-0.5727196266196799,0.35
1.28,-0.5715345520578872,0.35
1.281,-0.5703507843282267,0.35
1.282,-0.5691683255322886,0.35
1.283,-0.5679871777613066,0.35
1.284,-0.5668073430961442,0.35
1.285,-0.5656288236072662,0.35
1.286,-0.5644516213547419,0.35
1.287,-0.5632757383882101,0.35
1.288,-0.5621011767468644,0.35
1.289,-0.5609279384594537,0.35
1.29,-0.5597560255442389,0.35
1.291,-0.5585854400090042,0.35
1.292,-0.5574161838510214,0.35
1.293,-0.5562482590570461,0.35
1.294,-0.555081667603293,0.35
1.295,-0.5539164114554218,0.35
1.296,-0.5527524925685334,0.35
1.297,-0.5515899128871489,0.35
1.298,-0.5504286743451772,0.35
1.299,-0.5492687788659296,0.35
1.3,-0.5481102283620807,0.35
1.301,-0.546953024735668,0.35
1.302,-0.5457971698780746,0.35
1.303,-0.5446426656700147,0.35
1.304,-0.5434895139815126,0.35
1.305,-0.5423377166719021,0.35
1.306,-0.541187275589806,0.35
1.307,-0.5400381925731175,0.35
1.308,-0.5388904694490009,0.35
1.309,-0.5377441080338592,0.35
1.31,-0.5365991101333449,0.35
1.311,-0.535455477542321,0.35
1.312,-0.5343132120448715,0.35
1.313,-0.5331723154142765,0.35
1.314,-0.5320327894130017,0.35
1.315,-0.5308946357926878,0.35
1.316,-0.5297578562941432,0.35
1.317,-0.5286224526473262,0.35
1.318,-0.5274884265713311,0.35
1.319,-0.5263557797743879,0.35
1.32,-0.525224513953841,0.35
1.321,-0.5240946307961458,0.35
1.322,-0.522966131976851,0.35
1.323,-0.5218390191605948,0.35
1.324,-0.5207132940010908,0.35
1.325,-0.5195889581411208,0.35
1.326,-0.518466013212521,0.35
1.327,-0.5173444608361777,0.35
1.328,-0.5162243026220139,0.35
1.329,-0.5151055401689852,0.35
1.33,-0.5139881750650623,0.35
1.331,-0.5128722088872308,0.35
1.332,-0.5117576432014808,0.35
1.333,-0.5106444795627958,0.35
1.334,-0.5095327195151462,0.35
1.335,-0.5084223645914854,0.35
1.336,-0.5073134163137354,0.35
1.337,-0.5062058761927837,0.35
1.338,-0.5050997457284758,0.35
1.339,-0.5039950264096156,0.35
1.34,-0.50289171971394,0.35
1.341,-0.50178982710813,0.35
1.342,-0.5006893500478036,0.35
1.343,-0.499590289977494,0.35
1.344,-0.498492648330668,0.35
1.345,-0.4973964265297006,0.35
1.346,-0.49630162598588257,0.35
1.347,-0.49520824809940933,0.35
1.348,-0.49411629425937065,0.35
1.349,-0.4930257658437682,0.35
1.35,-0.49193666421948734,0.35
1.351,-0.4908489907423039,0.35
1.352,-0.4897627467568846,0.35
1.353,-0.4886779335967759,0.35
1.354,-0.48759455258440454,0.35
1.355,-0.48651260503107707,0.35
1.356,-0.48543209223697303,0.35
1.357,-0.4843530154911484,0.35
1.358,-0.48327537607152493,0.35
1.359,-0.48219917524490796,0.35
1.36,-0.4811244142669544,0.35
1.361,-0.48005109438220117,0.35
1.362,-0.4789792168240474,0.35
1.363,-0.4779087828147581,0.35
1.364,-0.4768397935654711,0.35
1.365,-0.4757722502761865,0.35
1.366,-0.4747061541357738,0.35
1.367,-0.47364150632196456,0.35
1.368,-0.472578308001367,0.35
1.369,-0.47151656032945866,0.35
1.37,-0.47045626445058986,0.35
1.371,-0.4693974214979768,0.35
1.372,-0.46834003259372636,0.35
1.373,-0.4672840988488147,0.35
1.374,-0.4662296213630981,0.35
1.375,-0.46517660122532334,0.35
1.3760000000000001,-0.46412503951312445,0.35
1.377,-0.4630749372930225,0.35
1.3780000000000001,-0.4620262956204435,0.35
1.379,-0.46097911553970405,0.35
1.3800000000000001,-0.4599333980840292,0.35
1.381,-0.4588891442755596,0.35
1.3820000000000001,-0.4578463551253371,0.35
